symbol,asOfDate,periodType,currencyCode,AmortizationCashFlow,AmortizationOfIntangibles,BeginningCashPosition,CapitalExpenditure,CashDividendsPaid,CashFlowFromContinuingFinancingActivities,CashFlowFromContinuingInvestingActivities,CashFlowFromContinuingOperatingActivities,ChangeInAccountPayable,ChangeInCashSupplementalAsReported,ChangeInOtherCurrentAssets,ChangeInOtherCurrentLiabilities,ChangeInOtherWorkingCapital,ChangeInPayable,ChangeInPayablesAndAccruedExpense,ChangeInReceivables,ChangeInWorkingCapital,ChangesInAccountReceivables,ChangesInCash,CommonStockDividendPaid,CommonStockIssuance,CommonStockPayments,DeferredIncomeTax,DeferredTax,Depreciation,DepreciationAmortizationDepletion,DepreciationAndAmortization,EffectOfExchangeRateChanges,EndCashPosition,FinancingCashFlow,FreeCashFlow,GainLossOnInvestmentSecurities,IncomeTaxPaidSupplementalData,InterestPaidSupplementalData,InvestingCashFlow,IssuanceOfCapitalStock,IssuanceOfDebt,LongTermDebtIssuance,LongTermDebtPayments,NetBusinessPurchaseAndSale,NetCommonStockIssuance,NetIncome,NetIncomeFromContinuingOperations,NetInvestmentPurchaseAndSale,NetIssuancePaymentsOfDebt,NetLongTermDebtIssuance,NetOtherFinancingCharges,NetOtherInvestingChanges,NetPPEPurchaseAndSale,NetPreferredStockIssuance,NetShortTermDebtIssuance,OperatingCashFlow,OperatingGainsLosses,OtherCashAdjustmentOutsideChangeinCash,OtherNonCashItems,PreferredStockIssuance,PreferredStockPayments,ProceedsFromStockOptionExercised,PurchaseOfBusiness,PurchaseOfInvestment,PurchaseOfPPE,RepaymentOfDebt,RepurchaseOfCapitalStock,SaleOfInvestment,SaleOfPPE,ShortTermDebtIssuance,ShortTermDebtPayments,StockBasedCompensation
GS,2019-06-30,3M,USD,,,87884000000.0,-2040000000.0,-535000000.0,-6230000000.0,-1000000.0,9439000000.0,,3208000000.0,,,681000000.0,,,,6213000000.0,,3208000000.0,-535000000.0,,-1250000000.0,,,,399000000.0,399000000.0,,91092000000.0,-6230000000.0,7399000000.0,,,4580000000.0,-1000000.0,,6459000000.0,6459000000.0,-13183000000.0,-61000000.0,-1250000000.0,2421000000.0,2421000000.0,2088000000.0,-6992000000.0,-6724000000.0,21000000.0,,-821000000.0,499000000.0,-268000000.0,9439000000.0,,,,,0.0,,-61000000.0,-1153000000.0,-2040000000.0,-13183000000.0,-1250000000.0,3241000000.0,1219000000.0,,,192000000.0
GS,2019-09-30,3M,USD,,,91092000000.0,-2229000000.0,-550000000.0,12812000000.0,-17894000000.0,8084000000.0,,3002000000.0,,,-30436000000.0,,,,5286000000.0,,3002000000.0,-550000000.0,0.0,-673000000.0,,,,473000000.0,473000000.0,,94094000000.0,12812000000.0,5855000000.0,,379000000.0,5180000000.0,-17894000000.0,0.0,9554000000.0,9554000000.0,-12420000000.0,-742000000.0,-673000000.0,1877000000.0,1877000000.0,-13565000000.0,-1857000000.0,-2866000000.0,82000000.0,,-1153000000.0,-500000000.0,1009000000.0,8084000000.0,,,,0.0,-500000000.0,,-742000000.0,-13585000000.0,-2229000000.0,-12420000000.0,-1173000000.0,20000000.0,1076000000.0,,,157000000.0
GS,2019-12-31,3M,USD,,,94094000000.0,-2046000000.0,-644000000.0,-7059000000.0,-4840000000.0,51351000000.0,,39452000000.0,,,-16672000000.0,,,,48822000000.0,,39452000000.0,-644000000.0,0.0,-2162000000.0,,,,464000000.0,464000000.0,,133546000000.0,-7059000000.0,49305000000.0,,320000000.0,4513000000.0,-4840000000.0,599000000.0,5930000000.0,5930000000.0,-18231000000.0,0.0,-2162000000.0,1917000000.0,1917000000.0,-696000000.0,-12769000000.0,-12301000000.0,1234000000.0,,25000000.0,-1000000.0,-468000000.0,51351000000.0,,,,599000000.0,-600000000.0,,0.0,-10232000000.0,-2046000000.0,-18231000000.0,-2762000000.0,9536000000.0,2071000000.0,,,166000000.0
GS,2020-03-31,3M,USD,,,133546000000.0,-2843000000.0,-538000000.0,57310000000.0,-32336000000.0,-53031000000.0,,-28057000000.0,,,-4387000000.0,,,,-57012000000.0,,-28057000000.0,-538000000.0,,-1928000000.0,,,,437000000.0,437000000.0,,105489000000.0,57310000000.0,-55874000000.0,,474000000.0,4041000000.0,-32336000000.0,349000000.0,29475000000.0,29475000000.0,-16631000000.0,,-1928000000.0,1213000000.0,1213000000.0,-6325000000.0,32066000000.0,12844000000.0,-670000000.0,,-2446000000.0,-1000000.0,19222000000.0,-53031000000.0,-1000000.0,,,349000000.0,-350000000.0,,,-10214000000.0,-2843000000.0,-16631000000.0,-2278000000.0,3889000000.0,397000000.0,,,1395000000.0
GS,2020-06-30,3M,USD,,,105489000000.0,-1065000000.0,-626000000.0,34850000000.0,3907000000.0,-11647000000.0,,27110000000.0,,,10818000000.0,,,,-14294000000.0,,27110000000.0,-626000000.0,,0.0,,,,499000000.0,499000000.0,,132599000000.0,34850000000.0,-12712000000.0,,299000000.0,1814000000.0,3907000000.0,0.0,6437000000.0,6437000000.0,-13081000000.0,,0.0,2423000000.0,373000000.0,-6319000000.0,-16167000000.0,-6644000000.0,499000000.0,,-640000000.0,0.0,-9523000000.0,-11647000000.0,0.0,,,0.0,0.0,,,-18073000000.0,-1065000000.0,-13081000000.0,0.0,11754000000.0,425000000.0,,,185000000.0
GS,2020-09-30,3M,USD,,,132599000000.0,-998000000.0,-580000000.0,-17330000000.0,2996000000.0,34936000000.0,,20602000000.0,,,-28255000000.0,,,,30666000000.0,,20602000000.0,-580000000.0,,0.0,,,,468000000.0,468000000.0,,153201000000.0,-17330000000.0,33938000000.0,,1131000000.0,1793000000.0,2996000000.0,0.0,6224000000.0,6224000000.0,-13360000000.0,-226000000.0,0.0,3617000000.0,3367000000.0,-1672000000.0,-8639000000.0,-7136000000.0,760000000.0,,-548000000.0,0.0,-1503000000.0,34936000000.0,0.0,,,0.0,0.0,,-226000000.0,-9229000000.0,-998000000.0,-13360000000.0,0.0,7557000000.0,450000000.0,,,157000000.0
GS,2020-12-31,3M,USD,,,153201000000.0,-1403000000.0,-592000000.0,-4450000000.0,-8923000000.0,16014000000.0,,2641000000.0,,,3738000000.0,,,,11367000000.0,,2641000000.0,-592000000.0,,0.0,,,,498000000.0,498000000.0,,155842000000.0,-4450000000.0,14611000000.0,,850000000.0,1443000000.0,-8923000000.0,0.0,13187000000.0,13187000000.0,-16116000000.0,-5000000.0,0.0,4506000000.0,4506000000.0,-5297000000.0,-557000000.0,-2929000000.0,10000000.0,,295000000.0,0.0,2372000000.0,16014000000.0,0.0,,,0.0,0.0,,-5000000.0,-11154000000.0,-1403000000.0,-16116000000.0,0.0,5857000000.0,1698000000.0,,,183000000.0
GS,2021-03-31,3M,USD,,,155842000000.0,-1312000000.0,-551000000.0,42983000000.0,-2487000000.0,-5183000000.0,,35313000000.0,,,43799000000.0,,,,-14206000000.0,,35313000000.0,,,-2700000000.0,,,,498000000.0,498000000.0,,191155000000.0,42983000000.0,-6495000000.0,,555000000.0,1896000000.0,-2487000000.0,0.0,28121000000.0,28121000000.0,-12491000000.0,,-2700000000.0,6836000000.0,6836000000.0,2471000000.0,21973000000.0,15630000000.0,-261000000.0,,-1120000000.0,-2000000000.0,6343000000.0,-5183000000.0,,,,0.0,-2000000000.0,,,-12848000000.0,-1312000000.0,-12491000000.0,-4700000000.0,15319000000.0,192000000.0,,,1759000000.0
GS,2021-06-30,3M,USD,,,191155000000.0,-1353000000.0,-560000000.0,37888000000.0,-9221000000.0,20467000000.0,,49134000000.0,,,14411000000.0,,,,14351000000.0,,49134000000.0,,,-1000000000.0,,,,520000000.0,520000000.0,,240289000000.0,37888000000.0,19114000000.0,,2744000000.0,1127000000.0,-9221000000.0,675000000.0,27655000000.0,27655000000.0,-12145000000.0,,-1000000000.0,5486000000.0,5486000000.0,1382000000.0,19672000000.0,15510000000.0,-36000000.0,,-810000000.0,0.0,4162000000.0,20467000000.0,,,,675000000.0,-675000000.0,,,-6868000000.0,-1353000000.0,-12145000000.0,-1675000000.0,8250000000.0,543000000.0,,,202000000.0
GS,2021-09-30,3M,USD,,,240289000000.0,-883000000.0,-792000000.0,15620000000.0,-4819000000.0,-39260000000.0,,-28459000000.0,,,-12955000000.0,,,,-45502000000.0,,-28459000000.0,,,-1000000000.0,,,,509000000.0,509000000.0,,211830000000.0,15620000000.0,-40143000000.0,,1470000000.0,1371000000.0,-4819000000.0,748000000.0,16683000000.0,16683000000.0,-18656000000.0,,-1000000000.0,5378000000.0,5378000000.0,4276000000.0,-11771000000.0,-1973000000.0,157000000.0,,1493000000.0,748000000.0,-9798000000.0,-39260000000.0,,,,748000000.0,0.0,,,-12282000000.0,-883000000.0,-18656000000.0,-1000000000.0,16558000000.0,2376000000.0,,,180000000.0
GS,2021-12-31,3M,USD,,,211830000000.0,-1119000000.0,-822000000.0,38247000000.0,-13938000000.0,24897000000.0,,49206000000.0,,,4920000000.0,,,,19918000000.0,,49206000000.0,,,-500000000.0,,,,488000000.0,488000000.0,,261036000000.0,38247000000.0,23778000000.0,,1426000000.0,1127000000.0,-13938000000.0,749000000.0,25053000000.0,25053000000.0,-15906000000.0,0.0,-500000000.0,3935000000.0,3935000000.0,-2340000000.0,9257000000.0,9147000000.0,637000000.0,,-297000000.0,749000000.0,110000000.0,24897000000.0,,,,749000000.0,0.0,,0.0,-7914000000.0,-1119000000.0,-15906000000.0,-500000000.0,5574000000.0,822000000.0,,,207000000.0
GS,2022-03-31,3M,USD,,,261036000000.0,-953000000.0,-815000000.0,53101000000.0,-17021000000.0,-22952000000.0,,13128000000.0,,,39212000000.0,,,,-31072000000.0,,13128000000.0,,,-500000000.0,,,,492000000.0,492000000.0,,274164000000.0,53101000000.0,-23905000000.0,,435000000.0,1299000000.0,-17021000000.0,,37471000000.0,37471000000.0,-16200000000.0,-13000000.0,-500000000.0,3939000000.0,3939000000.0,-6411000000.0,30015000000.0,21271000000.0,-205000000.0,,-525000000.0,0.0,8744000000.0,-22952000000.0,,,,,0.0,,,-8780000000.0,-953000000.0,-16200000000.0,-500000000.0,2369000000.0,428000000.0,,,3128000000.0
GS,2022-06-30,3M,USD,,,274164000000.0,-1051000000.0,-857000000.0,14456000000.0,-38488000000.0,38474000000.0,,14442000000.0,,,25049000000.0,,,,33927000000.0,,14442000000.0,,,-500000000.0,,,,570000000.0,570000000.0,,288606000000.0,14456000000.0,37423000000.0,,1165000000.0,2439000000.0,-38488000000.0,,16999000000.0,16999000000.0,-9512000000.0,-1817000000.0,-500000000.0,2927000000.0,2927000000.0,-25127000000.0,7271000000.0,7487000000.0,342000000.0,,-540000000.0,0.0,-216000000.0,38474000000.0,,,,,0.0,,,-27722000000.0,-1051000000.0,-9512000000.0,-500000000.0,2595000000.0,511000000.0,,,383000000.0
GS,2022-09-30,3M,USD,,,288606000000.0,-990000000.0,-997000000.0,1621000000.0,-14159000000.0,8183000000.0,,-4355000000.0,,,-55942000000.0,,,,3633000000.0,,-4355000000.0,,,-1000000000.0,,,,666000000.0,666000000.0,,284251000000.0,1621000000.0,7193000000.0,,1446000000.0,6144000000.0,-14159000000.0,0.0,19100000000.0,16649000000.0,-12293000000.0,-283000000.0,-1000000000.0,3069000000.0,3069000000.0,-13371000000.0,-3136000000.0,4356000000.0,386000000.0,,-657000000.0,0.0,-7492000000.0,8183000000.0,,,,0.0,0.0,,,-16487000000.0,-990000000.0,-13708000000.0,-1000000000.0,3116000000.0,333000000.0,,,300000000.0
GS,2022-12-31,3M,USD,,,284251000000.0,-754000000.0,-1013000000.0,-9576000000.0,-6292000000.0,-14997000000.0,,-42426000000.0,,,80122000000.0,,,,-15882000000.0,,-30865000000.0,,,-1500000000.0,,,,727000000.0,727000000.0,,241825000000.0,-9576000000.0,-15751000000.0,,1509000000.0,9140000000.0,-6292000000.0,0.0,12752000000.0,15203000000.0,-8208000000.0,-2000000.0,-1500000000.0,1326000000.0,1326000000.0,-2666000000.0,3997000000.0,6995000000.0,40000000.0,,680000000.0,0.0,-2998000000.0,-14997000000.0,,,,0.0,0.0,,-2000000.0,-7547000000.0,-754000000.0,-6793000000.0,-1500000000.0,4881000000.0,1434000000.0,,,272000000.0
GS,2023-03-31,3M,USD,,,241825000000.0,-597000000.0,-1013000000.0,-20544000000.0,-1978000000.0,9404000000.0,,-12498000000.0,,,-108866000000.0,,,,3830000000.0,,-13118000000.0,,,-2546000000.0,,,,970000000.0,970000000.0,620000000.0,229327000000.0,-20544000000.0,8807000000.0,,459000000.0,13082000000.0,-1978000000.0,,8876000000.0,8876000000.0,-22011000000.0,0.0,-2546000000.0,3234000000.0,3234000000.0,-2295000000.0,-5257000000.0,-13135000000.0,-286000000.0,,-180000000.0,,7878000000.0,9404000000.0,,,,,,,,-10461000000.0,-597000000.0,-22011000000.0,-2546000000.0,8166000000.0,417000000.0,,,1541000000.0
JPM,1990-03-31,3M,USD,,,4604000000.0,,-80000000.0,2508000000.0,-3436000000.0,390000000.0,,-538000000.0,,,,,,,-55000000.0,,-538000000.0,,,,,,,54000000.0,54000000.0,-2000000.0,0.0,2508000000.0,390000000.0,,,,-3436000000.0,,407000000.0,407000000.0,-130000000.0,,138000000.0,151700000.0,151700000.0,-2732000000.0,2674000000.0,277000000.0,59000000.0,-704000000.0,,,2397000000.0,390000000.0,,-4064000000.0,239300000.0,,,,,-3973000000.0,,-130000000.0,,1241000000.0,,,,
JPM,1990-06-30,3M,USD,,,0.0,,-85000000.0,525000000.0,1402000000.0,-1007000000.0,,920000000.0,,,,,,,-234000000.0,,920000000.0,,,,,,,56000000.0,56000000.0,3000000.0,0.0,525000000.0,-1007000000.0,,,,1402000000.0,,90000000.0,90000000.0,-6000000.0,,74000000.0,113100000.0,113100000.0,572000000.0,-92000000.0,84000000.0,-278000000.0,830000000.0,,,-176000000.0,-1007000000.0,,-923000000.0,-942100000.0,,,,,-1096000000.0,,-6000000.0,,1668000000.0,,,,
JPM,1990-09-30,3M,USD,,,0.0,,-87000000.0,-778000000.0,-662000000.0,1030000000.0,,-410000000.0,,,,,,,-79000000.0,,-410000000.0,,,,,,,66000000.0,66000000.0,-8000000.0,0.0,-778000000.0,1030000000.0,,,,-662000000.0,,157000000.0,157000000.0,-269000000.0,,6000000.0,-43700000.0,-43700000.0,1244000000.0,-661000000.0,-112000000.0,486000000.0,-1906000000.0,,,-549000000.0,1030000000.0,,418000000.0,1086700000.0,,,,,-442000000.0,,-269000000.0,,1686000000.0,,,,
JPM,1990-12-31,3M,USD,,,0.0,,-88000000.0,-999000000.0,1409000000.0,196000000.0,,606000000.0,,,,,,,339000000.0,,606000000.0,,,,,,,60000000.0,60000000.0,19000000.0,0.0,-999000000.0,196000000.0,,,,1409000000.0,,0.0,0.0,-1000000.0,,5000000.0,70100000.0,70100000.0,631000000.0,161000000.0,-1000000.0,224000000.0,778000000.0,,,162000000.0,196000000.0,,-625000000.0,-273100000.0,,,,,-932000000.0,,-1000000.0,,1563000000.0,,,,
JPM,1991-03-31,3M,USD,,,5194000000.0,,-44000000.0,-165000000.0,-973000000.0,-784000000.0,,-1922000000.0,,,,,,,-111000000.0,,-1922000000.0,,,,,,,57000000.0,57000000.0,3000000.0,0.0,-165000000.0,-784000000.0,,,,-973000000.0,,41000000.0,41000000.0,-65000000.0,,3000000.0,87000000.0,87000000.0,-232000000.0,699000000.0,-24000000.0,-159000000.0,-741000000.0,,,723000000.0,-784000000.0,,-3275000000.0,-817000000.0,,,,,-1030000000.0,,-65000000.0,,798000000.0,,,,
JPM,1991-06-30,3M,USD,,,0.0,,-69000000.0,1695000000.0,-1388000000.0,674000000.0,,981000000.0,,,,,,,-22000000.0,,981000000.0,,,,,,,50000000.0,50000000.0,,0.0,1695000000.0,674000000.0,,,,-1388000000.0,,241000000.0,241000000.0,-119000000.0,,3000000.0,94000000.0,94000000.0,-614000000.0,1208000000.0,122000000.0,-64000000.0,-774000000.0,,,1086000000.0,674000000.0,,-978000000.0,552000000.0,,,,,-1655000000.0,,-119000000.0,,1041000000.0,,,,
JPM,1991-09-30,3M,USD,,,0.0,,-20000000.0,-544000000.0,-267000000.0,1631000000.0,,820000000.0,,,,,,,-35000000.0,,820000000.0,,,,,,,46000000.0,46000000.0,,0.0,-544000000.0,1631000000.0,,,,-267000000.0,,1000000.0,1000000.0,-212000000.0,,3000000.0,131600000.0,131600000.0,-1352000000.0,-2384000000.0,-211000000.0,-588000000.0,1085000000.0,,,-2173000000.0,1631000000.0,,-816000000.0,1488400000.0,,,,,-2667000000.0,,-212000000.0,,1315000000.0,,,,
JPM,1991-12-31,3M,USD,,,0.0,,-272000000.0,966000000.0,660000000.0,-1384000000.0,,242000000.0,,,,,,,116000000.0,,242000000.0,,,,,,,39000000.0,39000000.0,-4000000.0,0.0,966000000.0,-1384000000.0,,,,660000000.0,,597000000.0,597000000.0,-512000000.0,,282000000.0,-158600000.0,-158600000.0,978000000.0,815000000.0,85000000.0,-410000000.0,-318000000.0,,,730000000.0,-1384000000.0,,-2460000000.0,-1380400000.0,,,,,-7959000000.0,,-512000000.0,,8937000000.0,,,,
JPM,1992-03-31,3M,USD,,,7529000000.0,,-102000000.0,-3754000000.0,-510000000.0,2619000000.0,,-1645000000.0,,,,,,,-141000000.0,,-1645000000.0,,,,,,,82000000.0,82000000.0,19000000.0,0.0,-3754000000.0,2619000000.0,,,,-510000000.0,,362000000.0,362000000.0,-190000000.0,,1540000000.0,260000000.0,260000000.0,-3067000000.0,-4286000000.0,172000000.0,-64000000.0,2557000000.0,,,-4458000000.0,2619000000.0,,-5903000000.0,2418000000.0,,,,,-5819000000.0,,-190000000.0,,2752000000.0,,,,
JPM,1992-06-30,3M,USD,,,0.0,,-107000000.0,5534000000.0,-3327000000.0,-916000000.0,,1291000000.0,,,,,,,0.0,,1291000000.0,,,,,,,82000000.0,82000000.0,-13000000.0,0.0,5534000000.0,-916000000.0,,,,-3327000000.0,,626000000.0,626000000.0,-133000000.0,,11000000.0,240000000.0,240000000.0,-286000000.0,4881000000.0,493000000.0,385000000.0,-3041000000.0,,,4388000000.0,-916000000.0,,-1278000000.0,-1238000000.0,,,,,-2251000000.0,,-133000000.0,,1965000000.0,,,,
JPM,1992-09-30,3M,USD,,,0.0,,-116000000.0,-3392000000.0,696000000.0,1690000000.0,,-1006000000.0,,,,,,,-922000000.0,,-1006000000.0,,,,,,,74000000.0,74000000.0,22000000.0,0.0,-3392000000.0,1690000000.0,,,,696000000.0,,415000000.0,415000000.0,-166000000.0,,6000000.0,282000000.0,282000000.0,-873000000.0,-803000000.0,249000000.0,647000000.0,1569000000.0,,-98000000.0,-1052000000.0,1690000000.0,,984000000.0,2256000000.0,,,,,-2415000000.0,,-166000000.0,,1542000000.0,,,,
JPM,1992-12-31,3M,USD,,,0.0,,-113000000.0,470000000.0,-137000000.0,2364000000.0,,2697000000.0,,,,,,,1088000000.0,,2697000000.0,,,,,,,81000000.0,81000000.0,-48000000.0,0.0,470000000.0,2364000000.0,,,,-137000000.0,,251000000.0,251000000.0,-60000000.0,,560000000.0,304000000.0,304000000.0,-1031000000.0,-3136000000.0,191000000.0,-722000000.0,894000000.0,,-533000000.0,-3327000000.0,2364000000.0,,-2649000000.0,891000000.0,,,,,-4852000000.0,,-60000000.0,,3821000000.0,,,,
JPM,1993-03-31,3M,USD,,,8846000000.0,,-112000000.0,3459000000.0,-3270000000.0,-1593000000.0,,-1404000000.0,,,,,,,159000000.0,,-1404000000.0,,,,,,,69000000.0,69000000.0,-2000000.0,0.0,3459000000.0,-1593000000.0,,,,-3270000000.0,,1245000000.0,1245000000.0,-316000000.0,,167000000.0,374000000.0,339000000.0,-3746000000.0,7915000000.0,929000000.0,-230000000.0,476000000.0,,194000000.0,6986000000.0,-1593000000.0,,-7440000000.0,-2160000000.0,,,,,-5000000000.0,,-316000000.0,,1254000000.0,,,,
JPM,1993-06-30,3M,USD,,,0.0,,-126000000.0,-3183000000.0,1294000000.0,2092000000.0,,203000000.0,,,,,,,943000000.0,,203000000.0,,,,,,,77000000.0,77000000.0,7000000.0,0.0,-3183000000.0,2092000000.0,,,,1294000000.0,,1366000000.0,1366000000.0,-898000000.0,,-4000000.0,381000000.0,381000000.0,-4000000.0,-3242000000.0,468000000.0,-976000000.0,1298000000.0,,-201000000.0,-3710000000.0,2092000000.0,,-210000000.0,691000000.0,,,,,-1417000000.0,,-898000000.0,,1413000000.0,,,,
JPM,1993-09-30,3M,USD,,,0.0,,-121000000.0,1263000000.0,-1623000000.0,17000000.0,,-343000000.0,,,,,,,-5153000000.0,,-343000000.0,,,,,,,51000000.0,51000000.0,28000000.0,0.0,1263000000.0,17000000.0,,,,-1623000000.0,,690000000.0,690000000.0,-822000000.0,,14000000.0,502000000.0,502000000.0,-1562000000.0,1377000000.0,-132000000.0,-883000000.0,-61000000.0,,0.0,1509000000.0,17000000.0,,315000000.0,4617000000.0,,,,,-2863000000.0,,-822000000.0,,1301000000.0,,,,
JPM,1993-12-31,3M,USD,,,0.0,,-121000000.0,4499000000.0,4029000000.0,-9002000000.0,,-474000000.0,,,,,,,-6460000000.0,,-474000000.0,,,,,,,136000000.0,136000000.0,-9000000.0,0.0,4499000000.0,-9002000000.0,,,,4029000000.0,,150000000.0,150000000.0,-263000000.0,,414000000.0,347000000.0,347000000.0,1564000000.0,-1551000000.0,-113000000.0,3071000000.0,2465000000.0,,-603000000.0,-1438000000.0,-9002000000.0,,483000000.0,-3025000000.0,,,,,412000000.0,,-263000000.0,,1152000000.0,,,,
JPM,1994-03-31,3M,USD,,,6852000000.0,,-128000000.0,320000000.0,799000000.0,333000000.0,,1452000000.0,,,,,,,-920000000.0,,1452000000.0,,,,,,,89000000.0,89000000.0,-18000000.0,0.0,320000000.0,333000000.0,,,,799000000.0,,1000000000.0,1000000000.0,-749000000.0,,13000000.0,319000000.0,319000000.0,-2223000000.0,4780000000.0,251000000.0,-1209000000.0,3022000000.0,,,4529000000.0,333000000.0,,-8286000000.0,845000000.0,,,,,-9771000000.0,,-749000000.0,,7548000000.0,,,,
JPM,1994-06-30,3M,USD,,,0.0,,-129000000.0,2414000000.0,-2133000000.0,898000000.0,,1179000000.0,,,,,,,1360000000.0,,1179000000.0,,,,,,,57000000.0,57000000.0,-2000000.0,0.0,2414000000.0,898000000.0,,,,-2133000000.0,,215000000.0,215000000.0,-331000000.0,,-53000000.0,357000000.0,357000000.0,-458000000.0,3893000000.0,-116000000.0,1668000000.0,-1675000000.0,,,4009000000.0,898000000.0,,-1177000000.0,-876000000.0,,,,,-8012000000.0,,-331000000.0,,7554000000.0,,,,
JPM,1994-09-30,3M,USD,,,0.0,,-127000000.0,915000000.0,-2926000000.0,643000000.0,,-1368000000.0,,,,,,,368000000.0,,-1368000000.0,,,,,,,130000000.0,130000000.0,-15000000.0,0.0,915000000.0,643000000.0,,,,-2926000000.0,,377000000.0,377000000.0,-315000000.0,,-298000000.0,439000000.0,439000000.0,120000000.0,340000000.0,62000000.0,415000000.0,-3046000000.0,,-420000000.0,278000000.0,643000000.0,,1383000000.0,-294000000.0,,,,,-3659000000.0,,-315000000.0,,3779000000.0,,,,
JPM,1994-12-31,3M,USD,,,0.0,,-137000000.0,3125000000.0,-2850000000.0,476000000.0,,751000000.0,,,,,,,-1753000000.0,,751000000.0,,,,,,,101000000.0,101000000.0,1000000.0,0.0,3125000000.0,476000000.0,,,,-2850000000.0,,80000000.0,80000000.0,-647000000.0,,205000000.0,179000000.0,179000000.0,-1701000000.0,-22000000.0,-567000000.0,-270000000.0,-1149000000.0,,-196000000.0,545000000.0,476000000.0,,-752000000.0,1949000000.0,,,,,-7690000000.0,,-647000000.0,,5989000000.0,,,,
JPM,1995-03-31,3M,USD,,,8832000000.0,,-137000000.0,-1034000000.0,-3589000000.0,3627000000.0,,-996000000.0,,,,,,,3046000000.0,,-996000000.0,,,,,,,,,-17000000.0,0.0,-1034000000.0,3627000000.0,,,,-3589000000.0,,291000000.0,291000000.0,-578000000.0,,-148000000.0,385000000.0,396000000.0,181000000.0,-287000000.0,-287000000.0,623000000.0,-3770000000.0,,,,3627000000.0,,-7819000000.0,185000000.0,,,,,-13108000000.0,,-578000000.0,,13289000000.0,,,,
JPM,1995-06-30,3M,USD,,,0.0,,-136000000.0,3372000000.0,-2021000000.0,-1419000000.0,,-68000000.0,,,,,,,-1726000000.0,,-68000000.0,,,,,,,,,5000000.0,0.0,3372000000.0,-1419000000.0,,,,-2021000000.0,,291000000.0,291000000.0,-790000000.0,,45000000.0,453000000.0,453000000.0,1939000000.0,-499000000.0,-499000000.0,4494000000.0,-3960000000.0,,,,-1419000000.0,,63000000.0,-146000000.0,,,,,-16078000000.0,,-790000000.0,,18017000000.0,,,,
JPM,1995-09-30,3M,USD,,,0.0,,-125000000.0,8371000000.0,-7537000000.0,-1486000000.0,,-652000000.0,,,,,,,-2536000000.0,,-652000000.0,,,,,,,,,14000000.0,0.0,8371000000.0,-1486000000.0,,,,-7537000000.0,,331000000.0,331000000.0,0.0,,40000000.0,477000000.0,477000000.0,-7942000000.0,331000000.0,331000000.0,6226000000.0,405000000.0,,,,-1486000000.0,,638000000.0,293000000.0,,,,,-20824000000.0,,0.0,,12882000000.0,,,,
JPM,1995-12-31,3M,USD,,,0.0,,-150000000.0,-2303000000.0,7096000000.0,-2827000000.0,,1966000000.0,,,,,,,-3297000000.0,,1966000000.0,,,,,,,86000000.0,86000000.0,-7000000.0,0.0,-2303000000.0,-2827000000.0,,,,7096000000.0,,2348000000.0,2348000000.0,-450000000.0,,-195000000.0,490000000.0,490000000.0,70933000000.0,1898000000.0,1898000000.0,-8192000000.0,-63837000000.0,,,,-2827000000.0,,-1959000000.0,-106000000.0,,,,,49332000000.0,,-450000000.0,,21601000000.0,,,,
JPM,1996-03-31,3M,USD,,,14794000000.0,,-284000000.0,-3217000000.0,-2443000000.0,1711000000.0,,-3949000000.0,,,,,,,-571000000.0,,-3949000000.0,,,,,,,208000000.0,208000000.0,1000000.0,0.0,-3217000000.0,1711000000.0,,,,-2443000000.0,,725000000.0,725000000.0,-571000000.0,,-195000000.0,-89000000.0,-89000000.0,-3053000000.0,-1036000000.0,154000000.0,898000000.0,610000000.0,,,-1190000000.0,1711000000.0,,-10846000000.0,2163000000.0,,,,,-19030000000.0,,-571000000.0,,15977000000.0,,,,
JPM,1996-06-30,3M,USD,,,0.0,,-248000000.0,15705000000.0,-11858000000.0,-1403000000.0,,2444000000.0,,,,,,,-2467000000.0,,2444000000.0,,,,,,,198000000.0,198000000.0,1000000.0,0.0,15705000000.0,-1403000000.0,,,,-11858000000.0,,95000000.0,95000000.0,-401000000.0,,25000000.0,856000000.0,856000000.0,-12170000000.0,16981000000.0,-306000000.0,-462000000.0,312000000.0,,,17287000000.0,-1403000000.0,,-2445000000.0,10000000.0,,,,,-25207000000.0,,-401000000.0,,13037000000.0,,,,
JPM,1996-09-30,3M,USD,,,0.0,,-354000000.0,4070000000.0,2647000000.0,-6238000000.0,,479000000.0,,,,,,,-7573000000.0,,479000000.0,,,,,,,225000000.0,225000000.0,-41000000.0,0.0,4070000000.0,-6238000000.0,,,,2647000000.0,,46000000.0,46000000.0,-406000000.0,,77000000.0,858000000.0,858000000.0,1415000000.0,6613000000.0,-360000000.0,485000000.0,1232000000.0,,,6973000000.0,-6238000000.0,,-438000000.0,252000000.0,,,,,-9510000000.0,,-406000000.0,,10925000000.0,,,,
