date,open_price,highest_price,lowest_price,close_price,volume,symbol,is_quarter,is_annual
2018-10-22,108.15,108.34,106.11,106.36,16199139,JPM,False,False
2018-10-19,107.65,109.22,107.27,107.91,15234549,JPM,False,False
2018-10-18,109.02,109.84,107.81,108.09,17582467,JPM,False,False
2018-10-17,108.38,110.8,108.23,109.83,18794482,JPM,False,False
2018-10-16,107.16,108.78,106.73,108.62,19302764,JPM,False,False
2018-10-15,107.2,108.85,106.32,106.34,18903216,JPM,False,False
2018-10-12,110.37,110.83,105.6,106.95,32075740,JPM,False,False
2018-10-11,110.97,111.47,107.38,108.13,33705616,JPM,False,False
2018-10-10,114.7,114.95,111.47,111.47,23086389,JPM,False,False
2018-10-09,114.67,115.03,113.67,114.52,14069477,JPM,False,False
2018-10-08,114.25,115.78,113.35,115.32,14370869,JPM,False,False
2018-10-05,115.83,116.1,114.02,114.62,13777633,JPM,False,False
2018-10-04,114.55,116.81,114.21,115.27,16357406,JPM,False,False
2018-10-03,114.94,115.66,114.48,115.04,17141962,JPM,False,False
2018-10-02,113.36,114.12,112.81,113.97,13753074,JPM,False,False
2018-10-01,113.37,114.61,113.04,113.5,10147110,JPM,False,False
2018-09-28,113.65,114.24,112.52,112.84,15815120,JPM,False,False
2018-09-27,115.42,115.76,114.16,114.52,13282987,JPM,False,False
2018-09-26,116.75,116.87,114.66,115.02,14023640,JPM,False,False
2018-09-25,117.04,117.97,116.32,116.39,9308310,JPM,False,False
2018-09-24,117.76,118.46,116.43,116.72,12492474,JPM,False,False
2018-09-21,119.13,119.23,117.74,117.85,24788247,JPM,False,False
2018-09-20,118.5,119.24,118.08,118.63,15589976,JPM,False,False
2018-09-19,114.44,118.06,114.44,117.62,16052776,JPM,False,False
2018-09-18,114.33,114.66,113.56,114.3,7944210,JPM,False,False
2018-09-17,113.79,114.43,113.3,113.84,9561297,JPM,False,False
2018-09-14,113.81,114.49,113.23,113.5,10337948,JPM,False,False
2018-09-13,113.37,114.13,112.67,113.52,12470769,JPM,False,False
2018-09-12,114.25,114.88,112.85,113.08,10800758,JPM,False,False
2018-09-11,113.54,114.58,113.18,114.43,9333781,JPM,False,False
2018-09-10,114.85,114.97,113.66,113.71,8276789,JPM,False,False
2018-09-07,114.5,114.77,113.63,114.32,10955590,JPM,False,False
2018-09-06,114.5,114.7,113.5,114.1,9877635,JPM,False,False
2018-09-05,115.0,115.7,114.25,114.59,11462446,JPM,False,False
2018-09-04,114.34,115.24,113.63,115.15,10174177,JPM,False,False
2018-08-31,114.83,114.84,113.82,114.58,13065719,JPM,False,False
2018-08-30,115.59,116.04,114.98,115.19,8991802,JPM,False,False
2018-08-29,116.35,116.37,115.36,115.76,7221744,JPM,False,False
2018-08-28,117.0,117.03,115.97,116.14,8302618,JPM,False,False
2018-08-27,115.22,117.28,115.17,116.71,13768021,JPM,False,False
2018-08-24,114.98,115.22,114.45,114.68,8845718,JPM,False,False
2018-08-23,114.96,115.15,114.43,114.73,9265593,JPM,False,False
2018-08-22,115.31,115.41,114.78,114.97,8314901,JPM,False,False
2018-08-21,115.37,116.39,114.88,115.32,10976680,JPM,False,False
2018-08-20,114.59,115.05,114.11,114.62,8618739,JPM,False,False
2018-08-17,114.64,115.07,114.3,114.77,8505111,JPM,False,False
2018-08-16,114.35,115.31,114.3,114.77,10118820,JPM,False,False
2018-08-15,113.82,114.33,112.97,113.7,10152082,JPM,False,False
2018-08-14,114.27,115.04,113.65,114.65,10597611,JPM,False,False
2018-08-13,115.56,115.88,113.82,113.89,10340337,JPM,False,False
2018-08-10,115.5,115.95,114.68,115.73,12630949,JPM,False,False
2018-08-09,117.51,117.72,116.7,116.88,9694541,JPM,False,False
2018-08-08,117.33,118.27,117.28,117.79,8997220,JPM,False,False
2018-08-07,117.74,118.29,117.33,117.55,10562067,JPM,False,False
2018-08-06,116.79,117.53,116.18,117.12,9857351,JPM,False,False
2018-08-03,116.0,117.13,115.94,117.09,11016102,JPM,False,False
2018-08-02,114.57,116.25,114.33,116.15,11058108,JPM,False,False
2018-08-01,115.75,116.69,115.28,115.66,13531590,JPM,False,False
2018-07-31,117.08,117.08,114.82,114.95,15843763,JPM,False,False
2018-07-30,116.28,117.61,116.06,116.73,13411618,JPM,False,False
2018-07-27,115.18,116.3,114.81,116.03,12805930,JPM,False,False
2018-07-26,115.42,115.59,114.58,114.85,11897769,JPM,False,False
2018-07-25,113.88,115.52,113.38,115.18,13331966,JPM,False,False
2018-07-24,113.55,114.78,113.42,114.15,14000419,JPM,False,False
2018-07-23,111.06,114.24,110.93,113.35,18140010,JPM,False,False
2018-07-20,110.0,111.74,109.78,111.28,13582631,JPM,False,False
2018-07-19,111.06,111.09,109.73,109.89,16775305,JPM,False,False
2018-07-18,110.42,112.12,110.2,111.53,14244944,JPM,False,False
2018-07-17,110.69,110.93,109.75,110.5,14821876,JPM,False,False
2018-07-16,107.05,110.77,106.98,110.58,24662621,JPM,False,False
2018-07-13,107.3,107.8,105.14,106.36,21303844,JPM,False,False
2018-07-12,107.42,107.56,105.97,106.85,12456754,JPM,False,False
2018-07-11,106.31,107.06,106.21,106.39,10186482,JPM,False,False
2018-07-10,108.02,108.4,106.53,106.62,14575873,JPM,False,False
2018-07-09,104.71,107.46,104.71,107.28,13900793,JPM,False,False
2018-07-06,103.12,104.5,102.2,104.06,12173700,JPM,False,False
2018-07-05,104.13,104.38,103.53,103.72,10723412,JPM,False,False
2018-07-03,105.41,105.78,103.52,103.61,8311680,JPM,False,False
2018-07-02,103.72,105.09,103.38,105.08,11130044,JPM,False,False
2018-06-29,106.68,106.9,104.15,104.2,18972393,JPM,False,False
2018-06-28,103.68,105.46,103.51,104.93,14491252,JPM,False,False
2018-06-27,104.68,105.92,103.23,103.24,16270587,JPM,False,False
2018-06-26,104.71,105.21,103.11,104.86,17086772,JPM,False,False
2018-06-25,105.66,105.7,103.96,104.79,16907607,JPM,False,False
2018-06-22,108.16,108.37,105.51,105.75,19938788,JPM,False,False
2018-06-21,107.1,108.21,106.53,107.51,11048735,JPM,False,False
2018-06-20,108.18,108.64,107.44,107.54,8876903,JPM,False,False
2018-06-19,106.9,107.88,106.6,107.55,12707154,JPM,False,False
2018-06-18,107.26,108.4,106.69,108.18,9786825,JPM,False,False
2018-06-15,107.8,108.38,106.27,107.9,26028572,JPM,False,False
2018-06-14,110.28,110.36,107.78,108.03,20487343,JPM,False,False
2018-06-13,110.46,111.45,109.58,109.97,14979749,JPM,False,False
2018-06-12,111.14,111.53,109.52,110.19,15294082,JPM,False,False
2018-06-11,111.12,111.91,110.77,110.83,12642897,JPM,False,False
2018-06-08,110.62,111.14,110.06,111.11,10383168,JPM,False,False
2018-06-07,111.18,111.5,110.03,110.8,13444427,JPM,False,False
2018-06-06,108.66,110.74,108.48,110.36,15453563,JPM,False,False
2018-06-05,108.24,108.31,107.07,107.84,10415231,JPM,False,False
2018-06-04,108.99,109.26,108.27,108.45,9415437,JPM,False,False
2018-06-01,108.34,108.94,107.8,108.4,13594185,JPM,False,False
2018-05-31,107.95,108.19,106.42,107.01,19808203,JPM,False,False
2018-05-30,107.64,108.6,106.65,108.35,17490845,JPM,False,False
2018-05-29,109.18,109.2,104.96,105.93,30643840,JPM,False,False
2018-05-25,110.46,111.08,110.2,110.66,8283548,JPM,False,False
2018-05-24,112.14,112.15,110.12,111.23,14084769,JPM,False,False
2018-05-23,112.51,112.77,111.12,112.49,11453916,JPM,False,False
2018-05-22,112.35,114.29,112.29,113.01,11507550,JPM,False,False
2018-05-21,112.05,112.54,111.92,112.15,9441931,JPM,False,False
2018-05-18,112.75,112.8,110.84,111.13,11806349,JPM,False,False
2018-05-17,113.2,113.41,112.2,112.96,8617204,JPM,False,False
2018-05-16,112.89,113.69,112.63,113.34,7571089,JPM,False,False
2018-05-15,113.91,113.91,112.57,113.03,11536212,JPM,False,False
2018-05-14,114.11,114.7,113.74,113.9,8710654,JPM,False,False
2018-05-11,114.49,114.73,113.67,113.86,10253045,JPM,False,False
2018-05-10,113.19,114.44,112.75,114.29,9159709,JPM,False,False
2018-05-09,111.44,113.64,111.03,113.41,11368094,JPM,False,False
2018-05-08,109.53,111.34,109.28,110.99,12543228,JPM,False,False
2018-05-07,108.76,109.68,108.36,109.37,9356721,JPM,False,False
2018-05-04,106.43,108.74,105.98,108.43,11967906,JPM,False,False
2018-05-03,107.59,107.77,105.18,107.24,15379091,JPM,False,False
2018-05-02,108.11,109.49,107.73,107.92,12162086,JPM,False,False
2018-05-01,108.45,108.97,107.54,108.78,10503353,JPM,False,False
2018-04-30,109.75,110.3,108.75,108.78,13744860,JPM,False,False
2018-04-27,109.55,110.16,109.13,109.4,9383967,JPM,False,False
2018-04-26,109.97,110.82,109.34,110.1,10299488,JPM,False,False
2018-04-25,110.27,110.53,108.6,109.99,13546110,JPM,False,False
2018-04-24,111.75,112.9,109.59,110.41,16453112,JPM,False,False
2018-04-23,111.57,111.95,110.63,110.93,11285831,JPM,False,False
2018-04-20,112.3,112.74,110.88,111.47,15584384,JPM,False,False
2018-04-19,109.53,111.87,109.5,111.72,17910955,JPM,False,False
2018-04-18,110.53,111.07,108.89,109.32,16081436,JPM,False,False
2018-04-17,111.37,111.92,109.99,110.21,15501350,JPM,False,False
2018-04-16,110.94,111.47,109.79,110.21,16580538,JPM,False,False
2018-04-13,115.02,115.15,109.05,110.3,39152760,JPM,False,False
2018-04-12,111.56,114.39,111.5,113.37,16435523,JPM,False,False
2018-04-11,111.66,111.81,110.52,110.62,14503294,JPM,False,False
2018-04-10,112.13,112.87,111.42,112.51,14003640,JPM,False,False
2018-04-09,110.01,112.98,109.89,110.4,15974349,JPM,False,False
2018-04-06,110.55,111.55,107.82,109.09,18906018,JPM,False,False
2018-04-05,111.63,112.83,111.39,111.88,16627035,JPM,False,False
2018-04-04,107.1,111.21,107.02,110.99,15302608,JPM,False,False
2018-04-03,108.36,109.5,107.26,109.33,14050737,JPM,False,False
2018-04-02,109.96,110.73,106.08,107.85,18822525,JPM,False,False
2018-03-29,108.5,110.78,107.78,109.97,13274639,JPM,False,False
2018-03-28,108.28,109.17,106.65,108.0,19189269,JPM,False,False
2018-03-27,111.07,111.69,107.3,108.17,17889027,JPM,False,False
2018-03-26,109.19,111.16,108.65,110.31,19970585,JPM,False,False
2018-03-23,110.27,110.92,106.76,107.01,22802836,JPM,False,False
2018-03-22,113.2,113.6,109.54,109.95,21841249,JPM,False,False
2018-03-21,114.81,116.63,114.21,114.74,13357632,JPM,False,False
2018-03-20,114.87,115.45,114.45,114.64,9795545,JPM,False,False
2018-03-19,115.1,115.45,113.3,114.53,11616894,JPM,False,False
2018-03-16,115.34,116.6,115.34,115.44,19466307,JPM,False,False
2018-03-15,115.87,116.0,114.83,115.24,8735890,JPM,False,False
2018-03-14,116.56,116.59,114.6,114.95,12889657,JPM,False,False
2018-03-13,118.2,118.47,115.83,116.25,13242100,JPM,False,False
2018-03-12,118.0,118.75,117.25,117.66,12031063,JPM,False,False
2018-03-09,116.55,118.08,115.67,118.04,14348484,JPM,False,False
2018-03-08,115.11,115.23,113.21,114.74,11006186,JPM,False,False
2018-03-07,113.75,115.1,113.11,114.73,13006514,JPM,False,False
2018-03-06,115.64,115.82,114.32,115.16,10674360,JPM,False,False
2018-03-05,112.05,115.93,111.89,115.06,13933039,JPM,False,False
2018-03-02,112.39,113.56,111.12,113.32,18353697,JPM,False,False
2018-03-01,115.48,116.64,112.65,113.43,18690017,JPM,False,False
2018-02-28,117.82,118.49,115.34,115.5,17420742,JPM,False,False
2018-02-27,118.91,119.33,117.35,117.36,17209324,JPM,False,False
2018-02-26,118.14,118.9,117.32,118.77,16288996,JPM,False,False
2018-02-23,115.31,117.39,115.31,117.31,11530334,JPM,False,False
2018-02-22,115.5,116.43,114.76,114.98,16948646,JPM,False,False
2018-02-21,115.0,117.45,114.67,115.19,14178550,JPM,False,False
2018-02-20,114.65,115.39,113.97,114.71,13081905,JPM,False,False
2018-02-16,114.55,116.07,114.5,114.68,13134927,JPM,False,False
2018-02-15,115.74,115.99,114.22,115.51,11861147,JPM,False,False
2018-02-14,112.63,115.27,112.53,115.03,15120013,JPM,False,False
2018-02-13,111.32,113.05,110.8,112.43,16058124,JPM,False,False
2018-02-12,111.17,112.73,110.07,111.74,17798897,JPM,False,False
2018-02-09,109.1,111.05,106.23,110.04,28113646,JPM,False,False
2018-02-08,113.11,113.11,107.84,107.88,26991043,JPM,False,False
2018-02-07,111.55,114.45,111.15,112.87,21667080,JPM,False,False
2018-02-06,106.85,112.48,106.61,112.11,32475810,JPM,False,False
2018-02-05,113.0,114.59,103.98,108.8,28870140,JPM,False,False
2018-02-02,116.49,116.92,114.09,114.28,16301339,JPM,False,False
2018-02-01,115.77,116.99,115.48,116.87,13683672,JPM,False,False
2018-01-31,115.65,116.66,115.16,115.67,13079792,JPM,False,False
2018-01-30,115.53,116.6,114.98,115.11,13876672,JPM,False,False
2018-01-29,116.02,117.35,116.02,116.2,11012943,JPM,False,False
2018-01-26,115.7,116.32,114.96,116.32,12008030,JPM,False,False
2018-01-25,116.04,116.17,115.08,115.7,12406626,JPM,False,False
2018-01-24,114.86,116.0,114.66,115.67,14736484,JPM,False,False
2018-01-23,113.67,114.64,113.35,114.21,11848690,JPM,False,False
2018-01-22,112.66,114.39,112.5,114.33,11904339,JPM,False,False
2018-01-19,113.94,114.34,112.8,113.01,18696398,JPM,False,False
2018-01-18,112.76,113.72,112.27,113.26,14541044,JPM,False,False
2018-01-17,111.89,113.3,111.31,112.99,14906568,JPM,False,False
2018-01-16,111.51,113.43,111.07,112.27,22714181,JPM,False,False
2018-01-12,111.65,112.85,110.84,112.67,18847148,JPM,False,False
2018-01-11,110.67,110.93,110.05,110.84,13377611,JPM,False,False
2018-01-10,109.47,110.7,109.39,110.25,13253418,JPM,False,False
2018-01-09,108.72,109.63,108.49,109.05,13175074,JPM,False,False
2018-01-08,108.15,108.68,107.7,108.5,11869809,JPM,False,False
2018-01-05,109.26,109.55,107.78,108.34,13300254,JPM,False,False
2018-01-04,108.36,110.03,108.2,109.04,12921332,JPM,False,False
2018-01-03,107.86,108.49,107.48,108.06,11799489,JPM,False,False
2018-01-02,107.63,108.02,106.81,107.95,13560772,JPM,False,False
2017-12-29,108.09,108.28,106.94,106.94,8849977,JPM,False,False
2017-12-28,107.4,107.84,107.16,107.79,7428401,JPM,False,False
2017-12-27,106.67,107.29,106.67,107.22,8816072,JPM,False,False
2017-12-26,107.2,107.99,106.4,107.02,7383122,JPM,False,False
2017-12-22,108.2,108.46,106.81,107.45,10017748,JPM,False,False
2017-12-21,106.63,108.07,106.56,107.83,12227285,JPM,False,False
2017-12-20,107.61,107.7305,106.09,106.14,12991794,JPM,False,False
2017-12-19,107.29,107.49,106.44,106.51,12026582,JPM,False,False
2017-12-18,107.31,107.63,106.48,106.96,12633719,JPM,False,False
2017-12-15,105.72,106.52,105.2,106.14,29181431,JPM,False,False
2017-12-14,106.015,106.45,104.64,104.66,12981961,JPM,False,False
2017-12-13,106.7,107.11,105.48,105.51,14873861,JPM,False,False
2017-12-12,105.92,107.37,105.54,106.85,13974084,JPM,False,False
2017-12-11,105.72,106.06,105.31,105.62,10542969,JPM,False,False
2017-12-08,105.08,105.94,104.34,105.93,13426210,JPM,False,False
2017-12-07,103.95,105.185,103.73,104.62,13352416,JPM,False,False
2017-12-06,105.41,105.76,104.525,104.93,15276021,JPM,False,False
2017-12-05,107.17,107.41,104.12,105.72,17157120,JPM,False,False
2017-12-04,107.73,108.4,106.77,106.95,23576608,JPM,False,False
2017-12-01,104.9,105.32,102.2,104.79,19683510,JPM,False,False
2017-11-30,104.74,106.66,104.04,104.52,23945890,JPM,False,False
2017-11-29,102.41,104.22,101.96,103.73,21105546,JPM,False,False
2017-11-28,98.21,101.7,97.97,101.36,16659336,JPM,False,False
2017-11-27,98.31,99.13,97.93,97.93,10640797,JPM,False,False
2017-11-24,98.83,98.9,98.26,98.32,3680043,JPM,False,False
2017-11-22,99.03,99.5239,98.59,98.64,7339392,JPM,False,False
2017-11-21,99.5,99.55,98.91,98.93,9754591,JPM,False,False
2017-11-20,98.45,99.145,97.76,99.01,9439004,JPM,False,False
2017-11-17,97.82,98.41,97.57,98.14,8989195,JPM,False,False
2017-11-16,98.53,99.06,98.31,98.47,9766570,JPM,False,False
2017-11-15,96.39,98.74,95.95,98.19,15301763,JPM,False,False
2017-11-14,97.34,97.78,96.85,97.27,10011823,JPM,False,False
2017-11-13,96.69,98.05,96.62,97.86,9238254,JPM,False,False
2017-11-10,97.81,98.34,97.5,97.51,9237057,JPM,False,False
2017-11-09,97.12,98.215,96.81,97.63,13680076,JPM,False,False
2017-11-08,98.27,98.37,97.15,97.64,14259725,JPM,False,False
2017-11-07,100.56,100.75,98.25,98.75,15207594,JPM,False,False
2017-11-06,101.34,101.6874,100.66,100.78,8103382,JPM,False,False
2017-11-03,101.1,101.525,100.73,101.41,7059798,JPM,False,False
2017-11-02,100.87,101.765,100.16,101.59,8667658,JPM,False,False
2017-11-01,101.1,101.7,100.73,100.92,8334064,JPM,False,False
2017-10-31,101.37,101.7,100.57,100.61,8582219,JPM,False,False
2017-10-30,101.13,101.93,100.87,101.41,8835379,JPM,False,False
2017-10-27,101.43,102.2263,101.05,101.77,9854515,JPM,False,False
2017-10-26,101.35,102.4201,101.32,101.74,13044172,JPM,False,False
2017-10-25,101.25,101.45,100.19,101.04,12852002,JPM,False,False
2017-10-24,99.88,101.19,99.76,100.92,12867365,JPM,False,False
2017-10-23,99.51,99.99,99.24,99.34,9081984,JPM,False,False
2017-10-20,99.28,99.89,98.7301,99.51,15245764,JPM,False,False
2017-10-19,97.19,98.2,97.09,98.11,9131766,JPM,False,False
2017-10-18,98.15,98.55,97.63,97.99,9971531,JPM,False,False
2017-10-17,98.07,98.179,97.32,97.62,10222345,JPM,False,False
2017-10-16,96.34,97.95,96.34,97.84,12390156,JPM,False,False
2017-10-13,95.48,96.71,94.96,95.86,13150851,JPM,False,False
2017-10-12,97.3,97.5,95.62,95.99,18166884,JPM,False,False
2017-10-11,96.83,97.01,96.14,96.84,14075067,JPM,False,False
2017-10-10,96.455,97.18,96.24,97.13,10601283,JPM,False,False
2017-10-09,96.96,97.07,96.14,96.41,7755464,JPM,False,False
2017-10-06,97.55,97.64,96.47,96.92,9034019,JPM,False,False
2017-10-05,96.0,97.4,95.55,97.09,13455414,JPM,False,False
2017-10-04,97.3,97.44,96.28,96.36,12135140,JPM,False,False
2017-10-03,96.83,97.43,96.7739,97.35,9616424,JPM,False,False
2017-10-02,95.77,96.88,95.46,96.84,12873045,JPM,False,False
2017-09-29,95.3,95.52,95.02,95.51,11112065,JPM,False,False
2017-09-28,95.59,95.88,94.91,95.38,10226296,JPM,False,False
2017-09-27,94.97,95.72,94.58,95.18,14862076,JPM,False,False
2017-09-26,93.78,94.03,93.341,93.7,9308871,JPM,False,False
2017-09-25,94.51,94.88,93.45,94.12,10334950,JPM,False,False
2017-09-22,94.7,94.98,94.43,94.83,7783377,JPM,False,False
2017-09-21,94.46,95.37,94.19,95.03,9858800,JPM,False,False
2017-09-20,94.1,95.29,93.71,94.6,15121034,JPM,False,False
2017-09-19,92.71,94.36,92.52,93.94,12467547,JPM,False,False
2017-09-18,91.93,93.135,91.85,92.92,11122136,JPM,False,False
2017-09-15,91.08,91.71,90.76,91.62,17937920,JPM,False,False
2017-09-14,91.2,91.53,90.74,90.97,10531239,JPM,False,False
2017-09-13,90.61,91.5,90.32,91.15,12402244,JPM,False,False
2017-09-12,90.17,91.25,90.1,90.89,13975804,JPM,False,False
2017-09-11,89.39,90.25,88.95,89.79,12701402,JPM,False,False
2017-09-08,88.31,89.42,88.24,88.42,14070497,JPM,False,False
2017-09-07,90.11,90.13,88.08,88.53,14390438,JPM,False,False
2017-09-06,90.0,90.5172,89.64,90.11,11539007,JPM,False,False
2017-09-05,91.02,91.105,89.0243,89.51,16897304,JPM,False,False
2017-09-01,91.25,92.36,90.95,91.7,9726950,JPM,False,False
2017-08-31,91.81,91.85,90.8,90.89,13178277,JPM,False,False
2017-08-30,91.25,91.875,91.19,91.31,8307348,JPM,False,False
2017-08-29,90.45,91.31,90.31,91.1,10836730,JPM,False,False
2017-08-28,92.16,92.19,91.13,91.6,7124879,JPM,False,False
2017-08-25,91.88,92.48,91.8,91.89,11535985,JPM,False,False
2017-08-24,91.93,92.12,91.41,91.52,8484277,JPM,False,False
2017-08-23,90.87,92.34,90.84,91.67,8751833,JPM,False,False
2017-08-22,91.07,91.71,91.0,91.56,9124382,JPM,False,False
2017-08-21,90.85,90.94,90.16,90.63,10331178,JPM,False,False
2017-08-18,90.31,91.54,90.19,90.74,12884643,JPM,False,False
2017-08-17,91.76,91.96,90.5,90.65,13383193,JPM,False,False
2017-08-16,93.04,93.23,91.88,92.09,10876281,JPM,False,False
2017-08-15,93.31,93.56,92.65,92.73,8473075,JPM,False,False
2017-08-14,92.37,92.9,92.33,92.49,10901790,JPM,False,False
2017-08-11,92.13,92.67,91.24,91.42,10548529,JPM,False,False
2017-08-10,92.9,93.07,92.07,92.19,13071446,JPM,False,False
2017-08-09,92.98,93.68,92.83,93.53,11085518,JPM,False,False
2017-08-08,93.95,95.2193,93.6,93.68,13108001,JPM,False,False
2017-08-07,93.89,94.19,93.71,94.02,7917204,JPM,False,False
2017-08-04,93.5,94.4,93.471,93.66,14292087,JPM,False,False
2017-08-03,92.7,93.13,92.235,92.5,11052753,JPM,False,False
2017-08-02,92.865,93.21,92.505,93.11,10118266,JPM,False,False
2017-08-01,92.49,93.14,92.28,93.03,12424667,JPM,False,False
2017-07-31,91.51,92.36,91.5,91.8,11464113,JPM,False,False
2017-07-28,91.45,91.75,90.905,91.28,9324572,JPM,False,False
2017-07-27,91.83,92.06,91.16,91.55,12291480,JPM,False,False
2017-07-26,93.1,93.19,91.68,91.93,11770362,JPM,False,False
2017-07-25,92.37,93.52,92.27,92.8,16370958,JPM,False,False
2017-07-24,90.96,91.54,90.91,91.28,10693182,JPM,False,False
2017-07-21,91.06,91.36,90.52,90.89,10763644,JPM,False,False
2017-07-20,91.15,91.72,90.9,91.2,11520115,JPM,False,False
2017-07-19,91.34,91.6199,91.001,91.2,10828549,JPM,False,False
2017-07-18,90.45,91.58,90.32,91.07,14532655,JPM,False,False
2017-07-17,91.82,91.99,91.25,91.39,14268241,JPM,False,False
2017-07-14,90.81,92.605,90.58,92.25,22123551,JPM,False,False
2017-07-13,92.69,93.38,92.34,93.1,12683514,JPM,False,False
2017-07-12,92.61,92.83,92.07,92.51,13513416,JPM,False,False
2017-07-11,93.33,93.33,92.28,92.83,12670757,JPM,False,False
2017-07-10,93.5,93.68,93.09,93.19,13907914,JPM,False,False
2017-07-07,93.96,94.17,93.23,93.85,12257414,JPM,False,False
2017-07-06,93.54,94.51,92.88,93.38,15886688,JPM,False,False
2017-07-05,93.12,93.79,92.61,93.68,17335923,JPM,False,False
2017-07-03,91.56,93.48,91.41,92.75,13207098,JPM,False,False
2017-06-30,91.96,92.0,91.16,91.4,16331796,JPM,True,False
2017-06-29,92.34,92.65,90.31,91.15,27485083,JPM,False,False
2017-06-28,88.6,90.07,88.6,89.82,16908394,JPM,False,False
2017-06-27,87.71,88.94,87.5,88.05,15270092,JPM,False,False
2017-06-26,87.01,87.67,86.615,87.24,10048645,JPM,False,False
2017-06-23,87.66,88.0,86.61,86.86,18711638,JPM,False,False
2017-06-22,86.93,87.36,86.65,87.02,12078445,JPM,False,False
2017-06-21,87.48,87.545,86.76,87.12,9997516,JPM,False,False
2017-06-20,87.75,87.92,87.37,87.52,11163854,JPM,False,False
2017-06-19,86.97,88.23,86.85,88.07,15719617,JPM,False,False
2017-06-16,86.85,86.96,86.015,86.18,16811949,JPM,False,False
2017-06-15,86.25,87.08,86.24,86.57,12445517,JPM,False,False
2017-06-14,86.77,87.31,85.82,87.09,16086195,JPM,False,False
2017-06-13,87.55,87.85,86.98,87.27,12514538,JPM,False,False
2017-06-12,87.32,87.74,86.29,86.98,15952561,JPM,False,False
2017-06-09,85.51,87.05,85.39,86.96,18695177,JPM,False,False
2017-06-08,83.91,85.7302,83.89,84.95,17676035,JPM,False,False
2017-06-07,83.31,84.1052,83.1,83.91,13571941,JPM,False,False
2017-06-06,82.29,83.215,82.13,82.96,11909197,JPM,False,False
2017-06-05,82.64,83.51,82.58,82.79,9024362,JPM,False,False
2017-06-02,82.29,82.99,81.98,82.64,14934042,JPM,False,False
2017-06-01,82.46,83.08,81.65,83.06,17049552,JPM,False,False
2017-05-31,83.73,83.82,81.635,82.15,27186630,JPM,False,False
2017-05-30,85.13,85.15,83.78,83.9,12534562,JPM,False,False
2017-05-26,85.11,85.56,85.02,85.36,8087540,JPM,False,False
2017-05-25,85.99,86.08,85.08,85.35,12223841,JPM,False,False
2017-05-24,85.88,85.97,85.24,85.71,9833833,JPM,False,False
2017-05-23,84.75,86.07,84.51,85.76,11671563,JPM,False,False
2017-05-22,85.18,85.29,84.21,84.7,11581646,JPM,False,False
2017-05-19,84.21,85.34,84.15,84.78,13352902,JPM,False,False
2017-05-18,84.07,84.8,83.36,83.96,23316342,JPM,False,False
2017-05-17,86.11,86.39,83.97,84.27,24243226,JPM,False,False
2017-05-16,87.36,88.09,87.34,87.61,9718751,JPM,False,False
2017-05-15,87.1,87.49,86.86,87.34,8824015,JPM,False,False
2017-05-12,86.68,87.0484,86.3399,86.92,8612437,JPM,False,False
2017-05-11,87.09,87.48,86.35,87.16,10771739,JPM,False,False
2017-05-10,86.5288,87.48,86.47,87.43,8325404,JPM,False,False
2017-05-09,87.26,87.84,86.5,86.75,9670517,JPM,False,False
2017-05-08,87.04,87.3198,86.6481,87.1,8160851,JPM,False,False
2017-05-05,87.25,87.34,86.42,87.0,9362839,JPM,False,False
2017-05-04,87.69,87.73,86.57,87.1,11525880,JPM,False,False
2017-05-03,86.06,87.1,86.02,87.0,11512592,JPM,False,False
2017-05-02,86.71,86.88,86.02,86.5,14076599,JPM,False,False
2017-05-01,87.36,87.74,86.56,87.06,15683989,JPM,False,False
2017-04-28,87.6,87.85,86.95,87.0,10727966,JPM,False,False
2017-04-27,88.37,88.37,87.01,87.61,13270774,JPM,False,False
2017-04-26,88.35,89.05,88.14,88.43,12743590,JPM,False,False
2017-04-25,88.55,89.13,88.26,88.26,18145138,JPM,False,False
2017-04-24,86.55,88.05,86.42,87.5,25468285,JPM,False,False
2017-04-21,85.5,85.68,84.51,84.52,19820592,JPM,False,False
2017-04-20,84.98,85.78,84.55,85.55,15631454,JPM,False,False
2017-04-19,85.5,85.92,84.36,84.46,17588506,JPM,False,False
2017-04-18,85.36,85.63,84.74,85.16,14127049,JPM,False,False
2017-04-17,84.44,86.08,84.37,85.86,19071650,JPM,False,False
2017-04-13,85.5,86.99,84.4,84.4,30529763,JPM,False,False
2017-04-12,85.93,85.95,85.03,85.4,14730636,JPM,False,False
2017-04-11,85.54,85.79,84.8,85.73,14687360,JPM,False,False
2017-04-10,86.08,86.69,85.4,85.88,15081616,JPM,False,False
2017-04-07,85.93,86.81,85.71,86.18,13092979,JPM,False,False
2017-04-06,85.98,86.91,85.25,86.48,14379588,JPM,False,False
2017-04-05,88.42,88.54,86.13,86.19,17635486,JPM,False,False
2017-04-04,86.89,87.67,86.715,87.31,14278332,JPM,False,False
2017-04-03,87.99,88.17,86.6,87.52,19827340,JPM,False,False
2017-03-31,88.71,88.7397,87.75,87.84,16987605,JPM,True,False
2017-03-30,88.2,89.46,88.12,89.03,11630996,JPM,False,False
2017-03-29,88.6,88.82,88.08,88.27,10207578,JPM,False,False
2017-03-28,87.02,89.02,86.98,88.6,16253024,JPM,False,False
2017-03-27,85.53,87.401,85.23,87.24,16689294,JPM,False,False
